Congruency_condition,Target_position,Target_identity,Correct_key,Parallel_signal,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textPresent_welcome_message.started,keyPress_SPACE_bar.started,textExperiment_start_confirmation.started,textPresent_welcome_message.stopped,keyPress_SPACE_bar.keys,keyPress_SPACE_bar.rt,textBlock_intro.started,keyBlock_start.started,keyBlock_start.keys,keyBlock_start.rt,textJitter_blank_screen.started,textJitter_blank_screen.stopped,textFixation_cross_I.started,textFixation_cross_II.started,textTarget_presentation.started,button_resp.started,button_resp.keys,button_resp.corr,button_resp.rt,textReaction_feedback.started,textISI_blank_screen.started,textFixation_cross_I.stopped,textReaction_feedback.stopped,textISI_blank_screen.stopped,textGoodbye_message.started,keyEnd_experiment.started,textGoodbye_message.stopped,keyEnd_experiment.keys,keyEnd_experiment.corr,keyEnd_experiment.rt,Participant (no.: ###),Session (no.: ###),Gender (m/f/d),Handedness (r/l),Height (cm),Weight (kg),date,expName,psychopyVersion,participant,frameRate,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,20,20,72,,,,,,,,,,,1342.5293557997793,,1343.5212371000089,1343.7238371998537,1343.7238371998537,1343.7238371998537,4,1,0.806170399999246,1344.5352180998307,1344.8895585997961,1343.7238371998537,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,21,21,8,,,,,,,,,,,1345.090997299878,1346.0918483999558,1346.0918483999558,1346.293624999933,1346.293624999933,1346.293624999933,4,1,0.4096831998322159,1346.7092680998612,1347.059706099797,,,1347.2611008998938,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,22,22,68,,,,,,,,,,,1347.2611008998938,1348.262273099972,1348.262273099972,1348.4633254997898,1348.4633254997898,1348.4633254997898,4,1,0.32907259999774396,1348.8002557998989,1349.1542208997998,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,23,23,12,,,,,,,,,,,1349.3547958999407,1350.3545384998433,1350.3545384998433,1350.5572834999766,1350.5572834999766,1350.5572834999766,4,1,1.0230078999884427,1351.58631839999,1351.9392259998713,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,24,24,53,,,,,,,,,,,1352.1401495998725,,1353.1327362998854,1353.335803499911,1353.335803499911,1353.335803499911,4,1,0.41849640011787415,1353.7602880999912,1354.1196378997993,1353.335803499911,1354.1127444999292,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,25,25,48,,,,,,,,,,,1354.3136241999455,1355.3126810998656,1355.3126810998656,1355.5157879998442,1355.5157879998442,1355.5157879998442,4,1,0.3251065998338163,1355.8511646999978,1356.2023545999546,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,26,26,44,,,,,,,,,,,1356.4044630997814,1357.4116394999437,1357.4116394999437,1357.6043038999196,1357.6043038999196,1357.6043038999196,4,1,0.35830119997262955,1357.9699171998072,1358.3238107999787,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,27,27,70,,,,,,,,,,,1358.5216568999458,1359.521040899912,1359.521040899912,1359.722030099947,1359.722030099947,1359.722030099947,4,0,0.3479130999185145,1360.0785563997924,1360.4313383998815,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,28,28,41,,,,,,,,,,,1360.6385845998302,1361.6413331998046,1361.6413331998046,1361.8379371999763,1361.8379371999763,1361.8379371999763,5,0,0.24686820013448596,1362.0919933998957,1362.4459335999563,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,29,29,67,,,,,,,,,,,1362.6473147999495,1363.6475865999237,1363.6475865999237,1363.848688799888,1363.848688799888,1363.848688799888,5,1,0.45802309992723167,1364.3131913999096,1364.666607499821,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,30,30,55,,,,,,,,,,,1364.8693269998766,1365.8676344999112,1365.8676344999112,1366.0705064998474,1366.0705064998474,1366.0705064998474,5,1,0.4056933999527246,1366.488002399914,1366.8412412998732,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,31,31,5,,,,,,,,,,,1367.0347362998873,,1368.0318775998894,1368.2356969998218,1368.2356969998218,1368.2356969998218,4,1,0.3125346000306308,1368.554959199857,1368.9091902999207,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,32,32,58,,,,,,,,,,,1369.1105945999734,1370.1105370998848,1370.1105370998848,1370.3165225998964,1370.3165225998964,1370.3165225998964,5,1,0.4832808000501245,1370.8062911999878,1371.160547999898,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,33,33,17,,,,,,,,,,,1371.3615248999558,1372.3612427997869,1372.3612427997869,1372.5630965000018,1372.5630965000018,1372.5630965000018,5,0,0.32040340011008084,1372.8949488999788,1373.2442555997986,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,34,34,47,,,,,,,,,,,1373.4465695999097,1374.4520190998446,1374.4520190998446,1374.6525932999793,1374.6525932999793,1374.6525932999793,5,1,1.1540680998004973,1375.813745399937,1376.1664388999343,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,35,35,25,,,,,,,,,,,1376.3678170999046,,1377.3620884998236,1377.5709308998194,1377.5709308998194,1377.5709308998194,4,1,0.4027258998248726,1377.9810290997848,1378.3345696998294,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,36,36,56,,,,,,,,,,,1378.5349635998718,1379.5405976998154,1379.5405976998154,1379.7353039998561,1379.7353039998561,1379.7353039998561,4,1,0.43753010011278093,1380.1800868997816,1380.534219399793,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,37,37,61,,,,,,,,,,,1380.7351444999222,,1381.728274699999,1381.9296766999178,1381.9296766999178,1381.9296766999178,4,1,0.4292250999715179,1382.3676243999507,1382.7226635999978,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,38,38,54,,,,,,,,,,,1382.9171099998057,1383.9166522999294,1383.9166522999294,1384.1197791998275,1384.1197791998275,1384.1197791998275,4,0,0.33909650007262826,1384.466904599918,1384.8200852998998,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,39,39,51,,,,,,,,,,,1385.0201129999477,1386.0220025999006,1386.0220025999006,1386.2226957997773,1386.2226957997773,1386.2226957997773,5,1,0.5005668001249433,1386.7302580999676,1387.0858144999947,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,40,40,59,,,,,,,,,,,1387.2872568999883,1388.288499499904,1388.288499499904,1388.4835939998738,1388.4835939998738,1388.4835939998738,5,1,0.1699420001823455,1388.6596827998292,1389.0138592999429,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,41,41,66,,,,,,,,,,,1389.2161009998526,1390.2158483997919,1390.2158483997919,1390.4156857999042,1390.4156857999042,1390.4156857999042,5,1,0.3853277999442071,1390.8075515998062,1391.1631209999323,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,42,42,35,,,,,,,,,,,1391.3643441998865,,1392.352885699831,1392.5543334998656,1392.5543334998656,1392.5543334998656,5,1,0.42413430009037256,1392.9922371997964,1393.3391014998779,1392.5543334998656,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,43,43,42,,,,,,,,,,,1393.5403739998583,,1394.542584599927,1394.7435657999013,1394.7435657999013,1394.7435657999013,5,1,0.6715572997927666,1395.4254170998465,1395.778277499834,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,44,44,40,,,,,,,,,,,1395.978106699884,,1396.9721114998683,1397.1727960999124,1397.1727960999124,1397.1727960999124,4,1,0.5221895999275148,1397.700494099874,1398.0583365999628,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,45,45,24,,,,,,,,,,,1398.256247999845,,1399.2509775999933,1399.4512801999226,1399.4512801999226,1399.4512801999226,4,1,0.31324060005135834,1399.7700804998167,1400.125665999949,1399.4512801999226,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,46,46,76,,,,,,,,,,,1400.3268372998573,1401.3278837997932,1401.3278837997932,1401.5284090999048,1401.5284090999048,1401.5284090999048,4,1,0.4185727001167834,1401.9544861998875,1402.3050367999822,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,47,47,19,,,,,,,,,,,1402.506927699782,,1403.4994108998217,1403.7009632999543,1403.7009632999543,1403.7009632999543,5,1,0.5973441998939961,1404.3041546999011,1404.6588893998414,1403.7009632999543,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,48,48,64,,,,,,,,,,,1404.861688299803,1405.86102569988,1405.86102569988,1406.0610397998244,1406.0610397998244,1406.0610397998244,4,1,0.8142468000296503,1406.8815054998267,1407.2362788999453,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,49,49,63,,,,,,,,,,,1407.443558299914,1408.4484382998198,1408.4484382998198,1408.6391794998199,1408.6391794998199,1408.6391794998199,5,1,0.45083900005556643,1409.0971076998394,1409.4516531999689,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,50,50,39,,,,,,,,,,,1409.6525638999883,1410.6600306998007,1410.6600306998007,1410.8458302000072,1410.8458302000072,1410.8458302000072,5,1,0.30969549994915724,1411.1650073998608,1411.5123708997853,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,51,51,45,,,,,,,,,,,1411.7137387997936,,1412.7064314999152,1412.9079024998937,1412.9079024998937,1412.9079024998937,4,1,0.6181239001452923,1413.5327589998487,1413.8869118997827,1412.9079024998937,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,52,52,10,,,,,,,,,,,1414.0883005999494,1415.0896693998948,1415.0896693998948,1415.2830192998517,1415.2830192998517,1415.2830192998517,5,1,0.4177103000693023,1415.7073241998442,1416.0623586999718,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,53,53,18,,,,,,,,,,,1416.2641525999643,,1417.2563552998472,1417.4582239999436,1417.4582239999436,1417.4582239999436,5,1,0.313971099909395,1417.7822186998092,1418.1303932999726,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,54,54,69,,,,,,,,,,,1418.3324792999774,1419.3318075998686,1419.3318075998686,1419.5431155997794,1419.5431155997794,1419.5431155997794,5,0,0.3872926998883486,1419.9380013998598,1420.2916252999566,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,55,55,23,,,,,,,,,,,1420.4919039998204,,1421.4852159000002,1421.6934396999422,1421.6934396999422,1421.6934396999422,5,1,0.5007346000056714,1422.1997254998423,1422.5570505999494,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,56,56,21,,,,,,,,,,,1422.7570432999637,1423.759226199938,1423.759226199938,1423.9507326998282,1423.9507326998282,1423.9507326998282,4,1,0.3734718000050634,1424.331143999938,1424.6852990998887,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,57,57,50,,,,,,,,,,,1424.886716199806,1425.8884011998307,1425.8884011998307,1426.0880826998036,1426.0880826998036,1426.0880826998036,5,1,0.3194996998645365,1426.4154805999715,1426.7702693999745,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,58,58,4,,,,,,,,,,,1426.9716272999067,1427.9704551999457,1427.9704551999457,1428.168067399878,1428.168067399878,1428.168067399878,4,1,0.6738698000553995,1428.8503782998305,1429.200525799999,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,59,59,38,,,,,,,,,,,1429.4014607998542,,1430.394888299983,1430.595375899924,1430.595375899924,1430.595375899924,5,1,0.3572123001795262,1430.9621533998288,1431.3103455998935,1430.595375899924,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,60,60,26,,,,,,,,,,,1431.5120939000044,1432.5127586999442,1432.5127586999442,1432.7148242997937,1432.7148242997937,1432.7148242997937,4,0,0.03418059996329248,1432.767907399917,1433.1110944999382,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,61,61,1,,,,,,,,,,,1433.3103647998068,1434.3117692999076,1434.3117692999076,1434.511569699971,1434.511569699971,1434.511569699971,5,0,0.2959726001136005,1434.819456399884,1435.1693788999692,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,62,62,11,,,,,,,,,,,1435.3667605998926,,1436.3595526998397,1436.5672817998566,1436.5672817998566,1436.5672817998566,5,1,0.43727930006571114,1437.0113534999546,1437.3654975998215,1436.5672817998566,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,63,63,20,,,,,,,,,,,1437.5672806999646,,1438.5531204999425,1438.7560129999183,1438.7560129999183,1438.7560129999183,4,1,0.3943608000408858,1439.1588685999159,1439.5130522998516,1438.7560129999183,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,64,64,30,,,,,,,,,,,1439.7143712998368,1440.715959199937,1440.715959199937,1440.91420749994,1440.91420749994,1440.91420749994,5,1,0.3021701001562178,1441.2249015998095,1441.574749399908,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,65,65,16,,,,,,,,,,,1441.7775643998757,1442.7832726999186,1442.7832726999186,1442.9770546997897,1442.9770546997897,1442.9770546997897,4,1,0.3759771001059562,1443.3600033998955,1443.7143698998261,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,66,66,7,,,,,,,,,,,1443.9140591998585,1444.9151517997961,1444.9151517997961,1445.1160447997972,1445.1160447997972,1445.1160447997972,5,1,0.46696040011011064,1445.590972499922,1445.9460357998032,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,6,0,6,0,0,67,67,28,,,,,,,,,,,1446.144906600006,,1447.130981999915,1447.3389750998467,1447.3389750998467,1447.3389750998467,4,1,0.2935289000160992,1447.6420495999046,1447.998082099948,1447.3316636998206,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,68,68,73,,,,,,,,,,,1448.1929018998053,1449.1921808999032,1449.1921808999032,1449.3945932998322,1449.3945932998322,1449.3945932998322,5,0,0.5348235999699682,1449.9371172999963,1450.2889124997891,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,69,69,77,,,,,,,,,,,1450.4919033998158,1451.491065299837,1451.491065299837,1451.6918554999866,1451.6918554999866,1451.6918554999866,4,1,0.1676716001238674,1451.8654741998762,1452.2203526999801,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,70,70,15,,,,,,,,,,,1452.4221370997839,1453.4294842998497,1453.4294842998497,1453.6224540998228,1453.6224540998228,1453.6224540998228,4,0,0.4321719000581652,1454.0628525000066,1454.4169044999871,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,71,71,37,,,,,,,,,,,1454.616074499907,1455.615761099849,1455.615761099849,1455.8173010000028,1455.8173010000028,1455.8173010000028,4,1,0.3967858001124114,1456.2212079998571,1456.5753130998928,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,72,72,46,,,,,,,,,,,1456.7731529998127,1457.7750989999622,1457.7750989999622,1457.9758966998197,1457.9758966998197,1457.9758966998197,5,1,0.2778270000126213,1458.2605553998146,1458.6147127998993,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,73,73,57,,,,,,,,,,,1458.816095699789,1459.8166435998864,1459.8166435998864,1460.0189532998484,1460.0189532998484,1460.0189532998484,5,0,0.3474475000984967,1460.3745603999123,1460.7277098998893,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,74,74,33,,,,,,,,,,,1460.9290338999126,1461.9288812999148,1461.9288812999148,1462.129604499787,1462.129604499787,1462.129604499787,4,1,0.182550200028345,1462.3210159998853,1462.6719800999854,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,75,75,6,,,,,,,,,,,1462.8717841999605,,1463.8632431000005,1464.067738099955,1464.067738099955,1464.067738099955,5,1,0.16701709991320968,1464.2413606999908,1464.594030099921,1464.067738099955,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,6,0,6,0,0,76,76,75,,,,,,,,,,,1464.796346399933,1465.795419699978,1465.795419699978,1465.9985481998883,1465.9985481998883,1465.9985481998883,4,0,0.3196461000479758,1466.3258666999172,1466.6790597999934,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,6,0,6,0,0,77,77,34,,,,,,,,,,,1466.8804328998085,,1467.8716483998578,1468.07304259995,1468.07304259995,1468.07304259995,5,1,0.2339544000569731,1468.3151633997913,1468.6678910998162,1468.07304259995,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,78,78,9,,,,,,,,,,,1468.8658642999362,1469.865602399921,1469.865602399921,1470.0712769997772,1470.0712769997772,1470.0712769997772,4,1,0.4262578000780195,1470.5044824997894,1470.8576809999067,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,6,0,6,0,0,79,79,49,,,,,,,,,,,1471.0562052999157,1472.0599520998076,1472.0599520998076,1472.2549761999398,1472.2549761999398,1472.2549761999398,4,1,0.7280115999747068,1472.9911476999987,1473.3450951999985,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,7,0,7,0,0,0,0,27,,,,,,,1473.5511945998296,1473.5511945998296,space,20.646306300070137,1494.2154296999797,1495.2181733998004,1495.2181733998004,1495.4087847999763,1495.4087847999763,1495.4087847999763,5,1,0.4777309000492096,1495.8929464998655,1496.2457701999228,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,7,0,7,0,0,1,1,72,,,,,,,,,,,1496.4475745998789,1497.451404699823,1497.451404699823,1497.6512630998623,1497.6512630998623,1497.6512630998623,5,0,0.15189269999973476,1497.810490099946,1498.164332699962,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,7,0,7,0,0,2,2,33,,,,,,,,,,,1498.3680842998438,1499.3688631998375,1499.3688631998375,1499.5629466997925,1499.5629466997925,1499.5629466997925,4,1,0.5162627000827342,1500.0868901999202,1500.4403789998032,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,7,0,7,0,0,3,3,11,,,,,,,,,,,1500.6417911997996,,1501.6289340998046,1501.8295163000003,1501.8295163000003,1501.8295163000003,4,0,0.3830178000498563,1502.2217017000075,1502.5716350998264,1501.8295163000003,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,7,0,7,0,0,4,4,59,,,,,,,,,,,1502.780855299905,1503.781859899871,1503.781859899871,1503.9744787998497,1503.9744787998497,1503.9744787998497,5,1,0.25195829989388585,1504.2326719998382,1504.5856084998231,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,7,0,7,0,0,5,5,8,,,,,,,,,,,1504.7889567997772,1505.7897674997803,1505.7897674997803,1505.988707399927,1505.988707399927,1505.988707399927,5,0,0.341725799953565,1506.3375510999467,1506.6901702999603,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,7,0,7,0,0,6,6,6,,,,,,,,,,,1506.8928880000021,1507.9013815999497,1507.9013815999497,1508.0938059999608,1508.0938059999608,1508.0938059999608,4,0,0.08414179994724691,1508.184988199966,1508.538775799796,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,7,0,7,0,0,7,7,19,,,,,,,,,,,1508.7408528998494,1509.7467066999525,1509.7467066999525,1509.9411289999261,1509.9411289999261,1509.9411289999261,5,1,0.35422790003940463,1510.300865799887,1510.654809499858,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,7,0,7,0,0,8,8,28,,,,,,,,,,,1510.86387989996,1511.8669761999045,1511.8669761999045,1512.0577787999064,1512.0577787999064,1512.0577787999064,4,1,0.42387799988500774,1512.4882643998135,1512.8440717000049,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
